us_id,target,target_score
17448,0,0.4163242
7350,0,0.1389442
8797,0,0.114118434
26572,0,0.14549178
40728,0,0.23666266
17446,0,0.29250863
72210,0,0.11122388
61512,0,0.1116623
64068,0,0.24502717
81781,0,0.14822127
1036,0,0.07666589
36363,0,0.101908825
41204,0,0.19515696
10994,1,0.51973057
4049,0,0.16584963
35180,0,0.14534426
61009,0,0.12056414
54455,0,0.096768394
56668,0,0.17683771
34368,0,0.14898011
58668,0,0.14757353
68233,0,0.052937195
54661,0,0.15301213
27449,0,0.07862084
61028,0,0.117161475
50787,0,0.16206883
45557,0,0.10895877
7661,0,0.09351352
69121,0,0.22468352
41558,0,0.051169485
2061,0,0.18492237
11082,0,0.06712174
72901,0,0.049152177
28462,0,0.19268082
22503,0,0.18313463
7258,0,0.12751146
55896,0,0.059449688
16926,0,0.042335328
74892,0,0.04719298
59182,0,0.09106912
57069,0,0.057692833
63624,0,0.039505202
53554,0,0.0810459
5037,0,0.06791889
28731,0,0.0565159
29419,0,0.08663631
7173,0,0.26627406
18799,0,0.08986341
24544,0,0.055426
41333,0,0.35265118
21172,0,0.054100662
19616,0,0.04284223
4526,0,0.10789168
7211,0,0.13136598
65480,0,0.062380802
70229,0,0.09292872
10587,0,0.08261487
57564,0,0.06911939
67377,0,0.13968055
3425,0,0.17294882
39204,0,0.11724409
8541,0,0.108984336
65821,0,0.12235015
33054,0,0.16050692
4108,0,0.36394522
11210,0,0.1518153
15914,0,0.14889388
29031,0,0.17117977
52990,1,0.5061259
51983,0,0.120685294
71766,0,0.06537539
149,0,0.119756356
38610,0,0.09384568
8048,0,0.24094525
75421,0,0.30587998
17383,0,0.091772676
8568,0,0.10028211
5241,0,0.100773096
35438,0,0.23207569
6893,0,0.071922004
23279,0,0.17075235
39597,0,0.071548246
31705,0,0.25872135
12825,0,0.099037744
13614,0,0.11253356
39507,0,0.11781652
3856,0,0.2586623
8474,1,0.54612666
70612,0,0.07069071
27016,0,0.15808374
13256,0,0.07123684
11262,0,0.18322155
45983,0,0.10919505
67975,0,0.08991695
81774,0,0.18493867
59894,0,0.107638404
6311,0,0.18102579
63732,0,0.09566409
69404,0,0.070254125
56189,0,0.1815919
22127,0,0.1922329
48829,0,0.14980938
47668,0,0.23603132
15366,0,0.11504245
27737,0,0.089109816
74463,0,0.13821675
33086,0,0.17548192
48439,0,0.052967526
55967,0,0.14182247
34870,0,0.23174252
35953,0,0.13031384
79043,0,0.085083544
53999,0,0.18928088
75032,0,0.16003877
46662,0,0.06129748
18172,0,0.16447218
67925,0,0.1408277
73994,0,0.07412612
11560,0,0.050501525
65119,0,0.23616202
12965,0,0.28141406
27872,0,0.084491596
17906,0,0.2319744
52077,0,0.1286137
21435,0,0.20291077
31943,0,0.34559643
53438,0,0.04216805
71253,0,0.1346728
30455,0,0.09173374
8271,0,0.19547565
22995,0,0.31517717
71208,0,0.15232128
17538,1,0.5606168
54407,0,0.108741984
8638,0,0.16351694
5688,0,0.18964206
48734,0,0.051331457
30200,0,0.07051437
82438,0,0.15568386
769,0,0.10836835
37746,0,0.0932838
48198,0,0.183476
37171,0,0.07550784
2139,0,0.06900404
50514,0,0.121111095
40250,0,0.10648844
43084,0,0.13823606
20976,0,0.26302844
40232,0,0.18076147
67858,0,0.047770597
61819,0,0.17646544
74977,0,0.1839652
49783,0,0.12537746
40718,0,0.42093128
41951,0,0.0630348
64714,0,0.22910875
36676,0,0.1222924
13591,0,0.13828406
24502,0,0.2526245
45661,0,0.12878597
80838,0,0.07145203
72691,0,0.11759754
17719,0,0.16530703
32656,0,0.18273671
80809,0,0.066406235
67659,0,0.08156616
17840,0,0.06540375
34011,0,0.10856665
14636,0,0.10010124
55085,0,0.101302676
42014,0,0.056966614
13214,0,0.11972196
60326,0,0.11460992
81394,0,0.17081092
77777,0,0.08735172
75112,0,0.2816138
42104,0,0.06970863
14805,0,0.12509286
32024,0,0.12284524
16391,0,0.08159032
69460,0,0.057438992
13568,0,0.15003924
20538,0,0.182438
70770,0,0.04843463
8285,0,0.055375442
61637,0,0.1652552
70173,0,0.08595193
35940,0,0.055808414
17162,0,0.09484377
1308,0,0.15208451
58620,0,0.18626334
77992,0,0.116572335
73684,0,0.08896827
37367,0,0.40227675
8019,0,0.13177851
38457,0,0.24042761
60013,0,0.058907494
58690,0,0.08831635
23068,0,0.2058077
50074,0,0.22935876
70255,0,0.062062208
35365,0,0.14964812
6993,0,0.12831984
1786,0,0.31103292
10882,0,0.045273244
5765,0,0.10987332
52570,0,0.116106935
34573,0,0.13223623
68569,0,0.07957844
58170,0,0.104452364
61596,0,0.082076125
64775,0,0.0716482
33390,0,0.08301808
7897,0,0.06898784
32687,0,0.094645076
33811,0,0.11920136
35207,0,0.09878829
51739,0,0.08083353
14217,0,0.17833282
78238,0,0.075632
14199,0,0.11247663
63762,0,0.059122734
74849,0,0.08493891
67314,0,0.123931415
60840,0,0.07997707
3565,0,0.40900582
46970,0,0.06362157
76832,0,0.07924878
15792,0,0.1552936
16222,0,0.19344641
61044,0,0.109214164
33128,0,0.30867714
9805,0,0.22572581
59747,0,0.05795153
11731,0,0.26284394
41833,0,0.080190875
76868,0,0.3364954
74180,0,0.08815081
52195,0,0.050488595
79335,0,0.22661732
15320,0,0.14515848
80501,0,0.057055976
20573,0,0.10178264
80754,0,0.13084307
21860,0,0.42728704
38599,0,0.44457766
81188,0,0.06241719
62248,0,0.077603474
75441,0,0.10180804
64465,0,0.10008427
52491,0,0.1660432
54741,0,0.09003604
59803,0,0.34880513
4406,0,0.26240152
62026,0,0.111408845
52618,0,0.107583664
16889,0,0.17965639
42522,1,0.6053404
48985,0,0.18535578
33028,0,0.1257564
46934,0,0.09226253
59168,0,0.15218724
34489,0,0.106479615
8173,0,0.16814034
18715,0,0.1968443
65211,0,0.06860876
57825,0,0.09299112
61420,0,0.08039725
79100,0,0.06587554
58525,0,0.073138535
12196,0,0.35116145
61287,0,0.108430795
54291,0,0.088844165
47211,0,0.20529419
59549,0,0.06480199
71188,0,0.12891814
19612,0,0.15900064
20066,0,0.23802769
81539,0,0.30254978
15074,0,0.14591163
13612,0,0.1647162
2776,0,0.23735188
564,0,0.16521707
14775,0,0.090355076
76881,0,0.18306054
41907,0,0.23967473
46422,0,0.16213794
78385,0,0.14416979
18055,0,0.11057926
23778,0,0.16971311
69439,0,0.13917644
13242,0,0.11482415
23366,0,0.39523476
37841,0,0.05616285
28756,0,0.05362167
64935,0,0.088193685
47304,0,0.11489674
44803,0,0.08364255
26993,0,0.2023205
60944,0,0.06915732
63112,0,0.1507598
32605,0,0.09550988
21544,0,0.08535552
77787,0,0.09752195
82042,0,0.13803111
56331,0,0.072021596
4440,0,0.16674164
66050,0,0.089873165
54329,0,0.3415945
28593,0,0.08116029
51402,0,0.09577687
53807,0,0.12352837
2659,0,0.13118045
34895,0,0.07378435
27955,0,0.11393548
77219,0,0.1716226
66247,0,0.039326213
71533,0,0.14325558
47435,0,0.19165157
63951,0,0.11034576
54128,0,0.06713119
8390,0,0.16910864
29453,0,0.1293767
32401,0,0.06859784
5717,0,0.21337171
15294,0,0.103819095
25611,0,0.10957273
73398,0,0.06730291
34346,0,0.08692888
45168,0,0.16464928
59265,0,0.16536124
11769,0,0.39108905
36583,0,0.2223484
34975,0,0.30524874
55778,0,0.10207081
38702,0,0.14676341
68917,0,0.12580526
3308,0,0.099396415
26906,0,0.13611081
3599,0,0.05748208
69649,0,0.14068778
19929,0,0.28875345
63998,0,0.24144115
58456,0,0.051323276
82565,0,0.13203868
27508,0,0.07859473
61797,0,0.08672402
60805,0,0.20337462
21155,0,0.16144764
15428,0,0.08158394
3495,0,0.075647905
60127,0,0.054355085
61004,0,0.24209486
64846,0,0.07343015
37852,0,0.074971616
67718,0,0.11144129
69648,0,0.11684535
25948,0,0.24289125
51383,0,0.09690066
73991,0,0.054069486
59104,0,0.092684135
25847,0,0.0789144
39075,0,0.4648503
2214,0,0.08613068
69528,0,0.16271082
80413,0,0.14416169
29348,0,0.1035009
1373,0,0.3309923
76129,0,0.1835168
61852,0,0.056121733
35920,0,0.1496684
39072,0,0.15730312
50046,0,0.18308008
32512,0,0.05544455
24449,0,0.16441841
31417,0,0.082590684
6734,0,0.055021968
82492,0,0.117335685
21698,0,0.1016947
40915,0,0.21701175
31832,0,0.13778463
22865,0,0.09099998
28786,0,0.17477185
57849,0,0.19717737
64728,0,0.11687982
23084,0,0.088023126
36995,0,0.16611688
41852,0,0.1770313
28500,0,0.17873754
55491,0,0.036878467
45422,0,0.10480153
13586,0,0.22723585
62320,0,0.07320413
26651,0,0.17209107
76374,0,0.10351356
15781,0,0.3703994
64904,0,0.179764
31987,0,0.053533863
6028,0,0.09539838
32834,0,0.055376668
25066,0,0.26953512
5049,0,0.04790103
55137,0,0.05074296
80998,0,0.1940217
33451,0,0.1437881
66224,0,0.05292363
77644,0,0.29571313
9035,0,0.199626
67392,0,0.095964245
76688,0,0.16562921
64861,0,0.16408111
12759,0,0.15277347
28086,0,0.21734454
37562,0,0.1738888
45426,0,0.086170174
3534,0,0.08353124
55363,0,0.12605666
15717,1,0.59057516
74651,0,0.12064904
62988,0,0.08923993
15829,0,0.12754133
14122,0,0.2947135
6088,0,0.17329136
55891,0,0.1843968
68197,0,0.056888852
73512,0,0.1520699
73758,0,0.17866158
23662,0,0.16206579
78993,0,0.10171619
62279,0,0.10839241
19828,0,0.30539474
905,0,0.051512085
2899,0,0.10387124
29425,1,0.57858205
8438,0,0.15920725
25627,0,0.22580604
39962,0,0.063514985
60816,0,0.06414519
31364,0,0.24446908
71726,0,0.07914419
22982,0,0.15834096
41175,0,0.27219522
75033,0,0.24195614
16403,0,0.4352851
46387,0,0.14536108
21529,0,0.08711624
45930,0,0.10090034
44089,0,0.05544455
34301,0,0.088156044
5859,0,0.088598296
78515,0,0.1518017
43789,0,0.098759286
72803,0,0.07598666
73558,0,0.073212095
3933,0,0.08520865
82549,0,0.19500837
45053,0,0.09648214
1900,0,0.12870884
68360,0,0.09200726
23581,0,0.2538937
2706,0,0.19052507
40757,0,0.34333685
34925,0,0.13594824
40799,0,0.08187925
59025,0,0.16917725
17017,0,0.1597053
34023,1,0.5075411
45117,0,0.09480923
67161,0,0.20867765
2784,0,0.13188133
10023,0,0.15179761
42387,0,0.38956305
59889,0,0.12349654
21641,0,0.06146467
69850,0,0.056985084
48252,0,0.082236014
65418,0,0.1389071
63113,0,0.13370825
48715,0,0.14726871
63515,0,0.069259346
61636,0,0.11739324
40174,0,0.06967081
54350,0,0.12136834
32451,0,0.15789944
31041,0,0.05882832
42333,0,0.18903413
22188,0,0.12699512
70581,0,0.08494112
60770,0,0.10190602
39989,0,0.064016856
81383,0,0.111222416
81967,0,0.12651591
20051,0,0.13548346
57904,0,0.14370748
51849,0,0.1177119
26295,0,0.08406913
46916,0,0.17231037
44732,0,0.12683529
51086,0,0.25810757
1287,0,0.10294155
32081,0,0.15279117
16648,0,0.067972645
39808,0,0.13660285
46139,0,0.20636165
64958,0,0.09137484
23311,0,0.27013943
13428,0,0.05037571
65447,0,0.12658791
62573,0,0.11224323
32798,0,0.06548515
22783,0,0.13552181
66620,0,0.049688227
41859,0,0.16644481
35506,0,0.16286668
30384,0,0.10987296
80025,0,0.04742541
6144,0,0.04703934
51506,0,0.10027019
42079,0,0.23201883
56713,0,0.15788701
69057,0,0.08775787
12147,0,0.19612458
24431,0,0.25194165
48248,0,0.05843123
15882,0,0.27191836
57374,0,0.11614139
15783,0,0.0820853
33283,0,0.14432304
52517,0,0.3349412
75677,0,0.21029297
38432,0,0.203283
11921,0,0.07819734
50955,0,0.117981255
7790,0,0.39885816
30141,0,0.065171994
47807,0,0.09573267
59383,0,0.055042095
32196,0,0.07573111
65757,0,0.13291813
75973,0,0.15800673
23790,0,0.087263145
33312,0,0.18715915
5282,0,0.34930915
19633,0,0.33636436
37193,1,0.59914845
64430,0,0.066274144
21773,0,0.3443748
38574,0,0.055121798
29538,0,0.17113443
37279,0,0.14886336
61033,0,0.16660489
56162,0,0.051259533
9503,0,0.1051845
46801,0,0.27993628
34450,0,0.21503314
81308,0,0.121267855
36215,0,0.16169088
31191,0,0.18486288
58916,0,0.088429235
49650,0,0.07690139
44600,0,0.14063148
15723,0,0.11586485
12667,0,0.17790698
35293,0,0.07364081
11306,0,0.14175023
13644,0,0.30116922
49637,0,0.19498904
46690,0,0.048623275
34147,0,0.26856044
18677,0,0.11501278
29521,0,0.048449345
54217,0,0.10531358
7188,0,0.05534848
11850,0,0.051912323
64857,0,0.22091685
30118,0,0.12850438
74993,0,0.07152739
12313,0,0.064730264
2547,0,0.12563656
37613,0,0.30440307
39714,0,0.26323953
30081,0,0.28163442
24411,0,0.29496917
17016,0,0.23565285
26260,0,0.09814476
20754,0,0.20774804
39058,0,0.18151537
2204,0,0.2953847
59641,0,0.1464942
50841,0,0.1606541
71152,0,0.056668725
82344,0,0.12809074
23412,0,0.48918837
24163,0,0.052651886
43467,0,0.12720098
62944,0,0.07209313
33662,0,0.24721089
36212,0,0.18705128
34849,0,0.21784256
80707,0,0.087172665
17440,0,0.19841826
77988,0,0.07435584
77050,0,0.05653973
18839,0,0.1775796
29937,0,0.4087458
11135,0,0.11494679
23380,0,0.22122234
34826,0,0.15485439
20307,0,0.1446932
25843,0,0.1349581
75588,0,0.10519896
18345,0,0.17123953
69608,0,0.09583602
16160,0,0.12895319
54722,0,0.16751069
38449,1,0.5012708
17128,0,0.11569875
38664,0,0.38909376
42999,0,0.058334444
76043,0,0.15887313
70464,0,0.10213928
2356,0,0.1745127
10245,0,0.13954145
28114,0,0.16949202
74496,0,0.10733066
46209,0,0.14948033
12277,0,0.25261897
23264,0,0.07965147
71419,0,0.12868826
43595,0,0.1696104
14274,0,0.084806584
47146,0,0.082964666
48426,0,0.3184606
69777,0,0.13813312
4239,0,0.43362826
56866,0,0.20515826
64824,0,0.123277344
29445,0,0.19862516
30790,0,0.05550044
79237,0,0.067837544
23938,0,0.299
67818,0,0.23895377
38261,0,0.1401895
41671,0,0.048338342
18700,0,0.20703906
32304,0,0.05365138
7143,0,0.13283597
66144,0,0.21143924
49511,0,0.0997437
71226,0,0.26926872
2613,0,0.11046365
15787,0,0.13217625
60432,0,0.09461349
7100,0,0.37002972
8287,0,0.20519301
51187,0,0.2182418
29403,0,0.078823924
14525,0,0.10175992
52003,0,0.10580424
8747,0,0.30415174
44785,0,0.13337497
74623,0,0.25094995
4076,0,0.09153465
43007,0,0.118566096
44954,0,0.056491796
82310,0,0.16369228
79860,0,0.11777906
43893,0,0.125666
7181,0,0.15793477
28255,0,0.124091335
399,0,0.19168685
41180,0,0.09240203
64109,0,0.14205024
4326,0,0.17349385
6651,0,0.1462337
69757,0,0.18220596
40513,0,0.17376916
78083,0,0.08981083
40817,0,0.10581304
43426,0,0.09455939
4593,0,0.08329635
9275,0,0.10235773
77542,0,0.12114006
74451,0,0.09284993
54633,0,0.13407534
55084,0,0.112153955
15907,0,0.22270799
20963,0,0.2145844
80260,0,0.09624501
34685,0,0.1593112
32546,0,0.113651864
6447,0,0.06962843
50999,0,0.17799826
65251,0,0.18876795
26768,0,0.100160725
46702,0,0.12224822
44571,0,0.14813398
70151,0,0.1741508
76548,0,0.13913696
19705,0,0.14946543
48834,0,0.1654749
11537,0,0.12793852
49974,0,0.057502065
42009,0,0.20495687
64526,0,0.39031705
74206,0,0.07721653
64034,0,0.06585969
34816,0,0.15782957
10619,0,0.069755405
62402,0,0.2449779
69657,0,0.12115047
43180,0,0.22036509
64484,0,0.24397625
76025,0,0.14521745
14171,0,0.12947027
52233,0,0.07746352
67387,0,0.11005378
2717,0,0.29886127
18644,0,0.066499285
51365,0,0.19104603
21102,0,0.28157398
2732,0,0.163878
37063,0,0.11959642
23798,0,0.055026583
81070,0,0.07548094
65042,0,0.08451181
36949,0,0.21833877
82712,0,0.25899476
40856,0,0.069528386
22008,0,0.08877093
45384,0,0.29578286
26242,0,0.14211945
11968,0,0.15328158
10092,0,0.067455985
48748,0,0.12777737
51779,0,0.20429935
25915,0,0.1446963
52615,0,0.099602036
78950,0,0.13355586
31789,0,0.047660172
50690,0,0.10798047
30216,0,0.15877044
48515,0,0.1135849
75803,0,0.053464733
42791,0,0.07394034
80112,0,0.21684803
54855,0,0.0997535
2608,0,0.12607512
60123,0,0.061395645
16901,0,0.12297388
73469,0,0.12878563
38454,0,0.3594374
2490,0,0.22648829
22280,0,0.07194841
48458,0,0.11648805
17428,0,0.16725126
61633,0,0.07968858
35345,0,0.092297524
3364,0,0.13835967
49623,0,0.13185927
2384,0,0.15398668
20659,0,0.116971314
53091,0,0.074463
13063,0,0.1510929
10790,0,0.13249739
57447,0,0.35645795
29712,0,0.100453496
40987,0,0.24353851
71267,0,0.13178854
78927,0,0.08559312
15513,0,0.273168
19155,0,0.05981451
18858,0,0.33480832
15794,0,0.07503382
2862,0,0.072969496
53314,0,0.098652124
64025,0,0.115843795
18168,0,0.38388366
13787,0,0.13682587
50825,0,0.19664715
4395,0,0.058035877
43076,0,0.089222185
25350,0,0.46411678
30684,0,0.18084025
66702,0,0.13231745
37984,0,0.15067264
68000,0,0.0902321
42779,0,0.4937677
75848,0,0.21427861
27906,0,0.07359836
75205,0,0.09004286
64943,0,0.110647574
22228,0,0.09229043
32274,0,0.081219785
62548,0,0.10320952
66505,0,0.10641766
42480,0,0.41763702
62050,0,0.2587348
54555,0,0.07466351
68021,0,0.14121434
18737,0,0.08957086
56134,0,0.11351154
9320,0,0.15796718
34725,0,0.42503035
73064,0,0.122328654
40234,0,0.18872176
80028,0,0.29255542
20459,0,0.16658708
73006,0,0.10840536
73160,0,0.18695791
39346,0,0.10268749
21084,0,0.37599534
33399,0,0.096337706
80148,0,0.23994103
28498,0,0.25469735
35316,0,0.10127366
71893,0,0.13847299
36353,0,0.13926017
56765,0,0.23357011
59580,0,0.14915465
6224,0,0.12158931
69958,0,0.20041306
76794,0,0.18904209
68450,0,0.11544601
18548,0,0.41261256
405,0,0.25257212
34706,0,0.1444433
27227,0,0.13135557
48896,0,0.26924804
72369,0,0.13483948
723,0,0.09563202
81329,0,0.088537514
56626,0,0.10424062
4591,0,0.09905456
27387,0,0.13866402
8443,0,0.11688888
26947,0,0.14725408
16563,0,0.12951465
6798,0,0.11376553
27680,0,0.1049992
62666,0,0.08098574
51411,0,0.12008537
49148,0,0.12175014
29365,0,0.070429385
21731,0,0.07655382
9866,0,0.13176043
68797,0,0.15006803
3904,0,0.21375291
2836,0,0.09206855
38493,0,0.11569408
21441,0,0.13383144
66818,0,0.06655362
47689,0,0.15796517
24939,0,0.13965163
61441,0,0.14214528
65180,0,0.10212349
5884,0,0.17081085
34705,0,0.13484661
35046,0,0.24644007
39154,0,0.078515
76962,0,0.12095795
10381,0,0.3391165
51503,0,0.2052017
34742,0,0.3918687
64878,0,0.11487523
8421,0,0.13020608
1264,0,0.24318308
36877,0,0.09909967
78628,0,0.14426656
49072,0,0.09865574
24270,0,0.1540561
46920,0,0.043983318
67365,0,0.06409434
19291,0,0.2247554
18242,0,0.10634941
12884,0,0.3175613
31425,0,0.06897464
69964,0,0.15746827
77373,0,0.19342393
12521,0,0.4062213
70414,0,0.06091912
35299,0,0.051685665
48297,0,0.2866262
53602,0,0.1329504
45814,0,0.04947125
46953,0,0.12501402
2380,0,0.14863658
67627,0,0.120032385
40804,0,0.056887332
1213,0,0.08709461
23233,0,0.1448714
33431,0,0.21800415
68633,0,0.06223458
9172,0,0.12422267
67302,0,0.13040107
67662,0,0.20520458
38469,0,0.14151214
9289,0,0.042769935
46248,0,0.14520581
78478,0,0.11958246
80622,0,0.11325025
78157,0,0.1290576
5186,0,0.16493651
17559,0,0.089710146
82770,0,0.085876904
50217,0,0.118778974
12591,0,0.14560282
19809,0,0.03998701
55641,0,0.2821271
16569,0,0.23595253
81839,0,0.09144896
41164,0,0.12455039
14018,0,0.18275692
64980,0,0.06251939
68845,0,0.10292004
41810,0,0.056569826
31734,0,0.15330364
75951,0,0.11192871
35105,0,0.24698979
52493,0,0.05590308
57279,0,0.15316686
52541,0,0.050976828
33092,0,0.11597496
4990,0,0.43331045
76104,0,0.10847646
7785,0,0.16294472
81935,0,0.14231129
46115,0,0.11296571
42127,0,0.11008723
74229,0,0.19911526
72769,0,0.06745465
49904,0,0.14609225
68154,0,0.100715846
21074,0,0.3350656
73250,0,0.08089926
77300,0,0.09745078
28199,0,0.13313542
65857,0,0.117538445
59754,0,0.15170634
17636,0,0.11450799
27744,0,0.18201673
4585,0,0.105645485
4777,0,0.2082241
1196,0,0.07474177
40863,0,0.1981893
68121,0,0.095375665
77688,0,0.047041085
58751,0,0.14334124
80363,0,0.18095902
25862,0,0.116169386
40791,0,0.093621746
72072,0,0.10983231
41384,0,0.2271445
36388,0,0.22897798
25461,0,0.1117061
82427,0,0.074530415
36516,0,0.3438113
62808,0,0.08684072
60556,0,0.09487707
77981,0,0.15670255
80742,0,0.10719733
6643,0,0.3106623
59854,0,0.054355
50801,0,0.061831724
20164,0,0.118578
51049,0,0.1426562
18448,1,0.7428599
73217,0,0.07642702
65063,0,0.10435092
72471,0,0.11636327
34294,0,0.15098651
36108,0,0.34832975
17935,0,0.19523382
40354,0,0.07329455
28592,0,0.1470649
29448,0,0.07730165
10160,0,0.31790224
60385,0,0.14368321
58585,0,0.11001398
58726,0,0.0970063
65439,0,0.10167517
70504,0,0.3241841
4989,0,0.25580335
29604,0,0.2321763
70521,0,0.13739794
45150,0,0.1532539
59996,0,0.15413398
2076,0,0.0939736
24532,0,0.06912411
61589,0,0.0687789
47258,0,0.16284858
17507,0,0.4828584
58762,0,0.088033
12141,0,0.103571124
9468,0,0.13517514
15530,0,0.23069933
74197,0,0.06251633
46493,0,0.10098245
11764,0,0.06433663
71804,0,0.22790954
80243,0,0.082160994
6252,0,0.048518572
23090,0,0.09317073
76212,0,0.11325898
36248,0,0.06421549
7990,0,0.15528077
40083,0,0.11849685
370,0,0.06510349
25572,0,0.22123906
61119,0,0.10823578
45709,0,0.14431281
52202,0,0.07916563
44307,0,0.06060805
63125,0,0.117562905
11996,0,0.28400987
76206,0,0.10603115
16046,0,0.07219806
64601,0,0.09024485
7832,0,0.17398955
32380,0,0.17886594
24305,0,0.11005631
620,0,0.42823127
66117,0,0.12188512
49171,0,0.2170404
78170,0,0.12308322
14872,1,0.54764134
67059,0,0.09457592
13039,0,0.21938515
68522,0,0.13383728
65175,0,0.10379003
48681,0,0.14925092
20179,0,0.089476414
32118,0,0.25900325
72900,0,0.12797078
14302,0,0.12750758
23503,0,0.12944904
14514,0,0.19412494
64608,0,0.05672751
26679,0,0.15687755
43191,0,0.17309363
30469,0,0.13758479
6159,0,0.10582599
11320,0,0.18791854
46808,0,0.09282144
50068,0,0.11903138
52314,0,0.16365962
42853,0,0.11882106
60121,0,0.10131768
14343,0,0.06342598
36346,0,0.25481486
24941,0,0.24759313
7898,0,0.11296924
24002,0,0.19734463
67458,0,0.14391848
79920,0,0.10708619
60377,0,0.06109022
60160,0,0.21130267
2831,0,0.23235983
31338,0,0.09707125
54379,0,0.07727856
31632,0,0.12682673
27949,0,0.0319944
30792,0,0.08573393
17223,0,0.19706877
11541,0,0.05586925
44670,0,0.06949908
22417,0,0.33208126
1910,0,0.22315493
56035,0,0.11168047
167,0,0.10201947
9689,0,0.10578081
50347,0,0.11891732
42692,0,0.15025534
61019,0,0.11024393
39595,0,0.048836965
5063,0,0.1793569
26486,0,0.12810487
68398,0,0.19800466
77655,0,0.060071878
8599,0,0.097652204
32760,0,0.11440207
66290,0,0.09218698
73726,0,0.13449533
31706,0,0.17955789
81119,0,0.348425
62285,0,0.21029176
63749,0,0.2517601
61173,0,0.13385214
24753,0,0.132851
60275,0,0.051442623
24254,0,0.08316693
69123,0,0.11321186
38288,0,0.049270358
80391,0,0.061655212
26635,0,0.081177846
81352,0,0.20242015
55397,0,0.2234528
8651,0,0.21658568
69008,0,0.16779494
62217,0,0.073913716
33489,0,0.11094425
69417,0,0.054103844
18874,0,0.09503999
59062,0,0.16630241
58287,0,0.070240065
4428,0,0.21281736
25104,0,0.15630741
28619,0,0.13235964
18665,0,0.06110305
32981,0,0.077727675
51866,0,0.18940078
40537,0,0.18413308
6857,0,0.124236815
39974,0,0.12413291
49480,0,0.19541468
70543,0,0.08455771
49933,0,0.05434091
28800,0,0.07985605
36627,0,0.28619325
70902,0,0.15348253
30495,0,0.18133043
21344,0,0.0960697
24905,0,0.07687039
14994,0,0.099599406
1494,0,0.1821744
58667,0,0.13594273
70188,0,0.049444117
46976,0,0.159461
59584,0,0.06447738
73132,0,0.10037357
25578,0,0.103340775
50969,0,0.18947981
1993,0,0.1051897
22781,0,0.19342022
45834,0,0.2344586
25689,0,0.28089494
62809,0,0.13169315
46411,0,0.076515034
79690,0,0.05001112
7392,0,0.2283285
61406,0,0.22485067
57886,0,0.10300898
64746,0,0.24587944
17163,0,0.081362925
52651,0,0.2450264
70950,0,0.048689324
29147,0,0.24897932
61200,0,0.28375486
42647,0,0.23638411
5960,0,0.07215034
81575,0,0.18879129
31994,0,0.08556767
58629,0,0.13545325
6306,0,0.15980616
31011,0,0.06370669
34441,0,0.094771236
48955,0,0.097146176
30695,0,0.2655316
1115,0,0.06333117
80951,0,0.13027452
73951,0,0.05589739
57943,0,0.06528348
70322,0,0.12321799
27367,0,0.07754881
36431,0,0.11633564
23124,0,0.08376315
46416,0,0.15602185
55027,0,0.085241176
31870,0,0.18455131
8810,0,0.21679965
6119,0,0.06096598
44731,0,0.069229305
17611,0,0.081284896
10077,0,0.1370907
33506,0,0.041194104
41212,0,0.1125444
15404,0,0.28384787
30729,0,0.14529163
67864,0,0.0703539
23164,0,0.12114594
32148,0,0.11097592
17238,0,0.33374536
53336,0,0.13606143
49238,0,0.18205318
36069,0,0.082590684
59674,0,0.14871764
53605,0,0.13618961
73515,0,0.23505326
10262,0,0.07294845
50768,0,0.06629943
42149,0,0.20447336
63437,0,0.07720566
29464,0,0.07186613
14092,0,0.08315925
43655,0,0.12863469
22486,0,0.21961045
11348,0,0.17370251
62294,0,0.06883943
69387,0,0.1541922
42398,0,0.18822677
43940,0,0.06273954
41590,0,0.20381945
1643,0,0.08475889
47759,0,0.076433145
66644,0,0.24310373
34152,0,0.047560737
75762,0,0.15740505
66270,0,0.09826522
62325,0,0.25749323
71154,0,0.13391672
26017,0,0.14392762
8394,1,0.6632828
9096,0,0.2522733
12054,0,0.06042677
10753,0,0.17343599
73406,0,0.050184067
69094,0,0.06972954
16237,0,0.11865617
34893,0,0.31787866
31685,0,0.26524544
11132,0,0.082590684
1146,0,0.16726953
28047,0,0.21727312
9203,0,0.13401715
17890,0,0.38236716
15729,0,0.12401779
10484,0,0.10263935
7532,0,0.4762151
8840,0,0.12029357
14862,0,0.106014065
82198,0,0.12121022
65216,0,0.071348235
40838,0,0.34224355
12145,0,0.07720117
41156,1,0.5043187
15551,0,0.1710334
71758,0,0.07565284
69595,0,0.10865796
17934,0,0.15355213
45582,0,0.18616486
49782,0,0.066099815
30292,0,0.104364865
19018,0,0.39784977
3272,0,0.12617533
46562,0,0.06333827
59118,0,0.12620023
126,0,0.06640385
12193,0,0.1519347
4987,0,0.20386568
10832,0,0.06160972
7144,0,0.12470429
64789,0,0.12666194
55288,0,0.10169239
15037,0,0.10237593
28585,0,0.12925729
75408,0,0.13188927
75148,0,0.19467731
56883,0,0.061272815
26348,0,0.15131003
19448,0,0.10827571
22665,0,0.4156502
76895,0,0.07319418
74266,0,0.14984666
56832,0,0.46316236
44629,0,0.079995714
29306,0,0.13772567
72868,0,0.049074028
31737,1,0.5500137
6145,0,0.06282811
33678,0,0.33769768
69020,0,0.10012935
18947,0,0.2940875
22256,0,0.24176742
80239,0,0.18646747
